Trace Width (Rx L mm),Trace Thickness (Rx L mm),Number of Turns (Rx L),Trace Width (Rx L+C mm),Trace Thickness (Rx L+C mm),Number of Turns (Rx L+C),Gap Between Segments (mm),Center Area Percentage,Capacitor Area Length (mm),Capacitor Area Width (mm),Rx Coil Area Length (mm),Rx Coil Area Width (mm),Tx Coil Area Length (mm),Tx Coil Area Width (mm),Final Mutual Inductance (nH)
0.096696265,0.38549688,48.86721,0.09637536,0.38854405,48.82217,0.26252818,0.14995934,5.0009613,3.991184,28.339403,22.618187,141.69449,113.092255,48.97562
0.073729336,0.21907768,38.738365,0.07315358,0.22040205,38.597404,0.5477672,0.14988708,5.0016737,3.9918375,28.338953,22.618235,141.69534,113.09244,182.38261
0.088187605,0.37684152,44.389896,0.08783061,0.37788525,44.352028,0.36415157,0.14980467,5.001086,3.9919538,28.338478,22.618319,141.69537,113.093025,53.50793
0.07601915,0.751185,45.69931,0.076006785,0.7536834,45.871128,0.28912297,0.14987259,5.000994,3.9908128,28.33891,22.61899,141.69478,113.0932,4.1859145
0.10051387,0.57926655,38.630558,0.10025689,0.5809979,38.632717,0.4635134,0.14972895,5.0006847,3.9913573,28.33965,22.61834,141.69461,113.0923,223.88664
0.081308015,0.35574266,35.82531,0.08102327,0.35544062,35.81836,0.42141438,0.14952657,5.000506,3.9915197,28.339474,22.619253,141.69542,113.09312,17.23377
0.099263735,0.69977605,32.630833,0.099395335,0.7019779,32.562477,0.3744857,0.15013337,5.0007815,3.9913266,28.338518,22.618315,141.69456,113.09219,81.45709
0.14672002,0.20776008,21.469755,0.14673154,0.2084474,21.45989,0.47163394,0.15027061,5.0008082,3.9909902,28.338825,22.618086,141.69434,113.09266,75.1236
0.13687636,0.41091886,47.749382,0.1365508,0.41206655,47.758846,0.19835287,0.14999221,5.001242,3.9915135,28.339527,22.61899,141.69551,113.09245,75.859634
0.12691975,0.3040581,27.706522,0.12633556,0.30719247,27.556328,0.66842836,0.150531,5.0013566,3.9923494,28.339157,22.618168,141.69458,113.09121,405.35272
0.06418964,0.21247242,18.855234,0.06378812,0.21414894,18.500326,1.0802964,0.14903896,5.000967,3.9931738,28.33952,22.618332,141.69446,113.09147,679.4125
0.07388204,0.35244992,31.619616,0.07335843,0.35482588,31.762606,0.58505636,0.14960182,5.001755,3.9911013,28.339922,22.618797,141.69594,113.09246,206.67612
0.112413794,0.2802803,33.714493,0.11193385,0.28203,33.81894,0.4618518,0.1505388,5.001049,3.9915419,28.339222,22.618637,141.69505,113.09244,133.79509
0.08318162,0.13342851,40.93828,0.08295681,0.13284333,40.829784,0.340904,0.15003963,5.000644,3.9922109,28.338486,22.618252,141.69441,113.09267,-18.04095
0.09849748,0.086839095,19.943167,0.09815481,0.08766317,19.898209,0.6696674,0.1502069,5.0009108,3.9925067,28.338717,22.61784,141.69519,113.092926,179.92726
0.13526244,0.45659846,47.032116,0.13490216,0.45858806,46.836742,0.19105786,0.14965934,5.00114,3.9917474,28.339117,22.6173,141.69482,113.09205,60.483273
0.1669094,0.6770665,49.138542,0.16627342,0.6809733,49.081543,0.24437472,0.15028611,5.002074,3.9905858,28.339558,22.618269,141.69539,113.09225,205.80379
0.08591334,0.4538064,32.244522,0.08557381,0.45493615,32.126842,0.5364233,0.14999472,5.0007586,3.991487,28.339449,22.618944,141.69533,113.09187,228.86108
0.13417083,0.55242807,39.703663,0.13385184,0.5542309,39.671,0.30608663,0.15071169,5.000792,3.9906867,28.339104,22.619307,141.6953,113.09219,106.91657
0.09345333,0.6089082,38.914955,0.09329929,0.61032283,38.802677,0.45302263,0.1497664,5.000811,3.991615,28.338898,22.61967,141.6948,113.09249,179.76082
0.05830501,0.4486345,46.423355,0.057814974,0.45017865,46.27835,0.35769147,0.14995033,5.000378,3.9914808,28.339592,22.618288,141.69466,113.091644,22.823996
0.13626781,0.4028192,26.064419,0.13582543,0.40472654,25.855825,0.63535297,0.14964932,5.001164,3.9918983,28.339422,22.618134,141.69461,113.092316,345.71112
0.018266033,0.28213865,20.870203,0.018134158,0.28121445,20.788914,0.7789543,0.1491733,5.0010815,3.992658,28.33915,22.618166,141.6948,113.092735,141.99724
0.12019115,0.0741416,9.74976,0.119740784,0.07700016,9.5891905,1.0974336,0.14990526,5.001054,3.9927707,28.338985,22.617311,141.69432,113.091934,667.87823
0.13210993,0.6223753,14.719419,0.13151364,0.6258576,14.566916,0.9027634,0.1495917,5.0008106,3.9920247,28.340305,22.618752,141.69452,113.09229,606.00665
0.10367066,0.30042055,45.262463,0.103307396,0.30097407,45.21824,0.30651417,0.15009348,5.001157,3.9913974,28.338612,22.61857,141.69456,113.09302,60.50593
0.09993527,0.43638414,27.800156,0.09951433,0.43677056,27.79087,0.47987074,0.14973605,5.0006676,3.991473,28.339523,22.61747,141.695,113.09279,74.3036
0.13364126,0.6647537,27.33006,0.13325955,0.667243,27.15305,0.7287708,0.14956768,5.001209,3.9917018,28.340166,22.6182,141.69455,113.09167,523.3751
0.10438494,0.34056336,24.005697,0.10399032,0.34042412,23.919916,0.52978665,0.15053491,5.000534,3.9916637,28.338884,22.618242,141.69508,113.09216,99.88029
0.10065289,0.14002046,8.250603,0.10048251,0.14134273,8.321516,0.9593107,0.14956401,5.0005264,3.992546,28.339125,22.61811,141.69447,113.09242,467.43344
0.07465445,0.439112,43.70387,0.07430369,0.43988222,43.66204,0.31144089,0.14957215,5.000623,3.9911976,28.339895,22.618183,141.69524,113.09185,-14.595169
0.12315765,0.65288144,32.14665,0.12312304,0.6544818,32.216244,0.4143303,0.14969344,5.0009594,3.9914646,28.338654,22.61915,141.6944,113.093956,117.016716
0.08838313,0.61124414,41.510635,0.08826765,0.61143297,41.494007,0.32956994,0.1503435,5.001428,3.991092,28.3383,22.619036,141.6952,113.09255,35.717113
0.110961236,0.46068907,36.85546,0.110711806,0.4613781,36.91175,0.31847784,0.15006007,5.001109,3.9915829,28.33923,22.617933,141.69518,113.0924,39.9968
0.07050985,0.16445313,36.594513,0.07007809,0.16328698,36.38782,0.41825327,0.14970489,5.000972,3.9931462,28.33915,22.61807,141.69524,113.09231,-12.914721
0.16122772,0.5635599,30.078934,0.1610642,0.5663412,30.17073,0.4145077,0.15035792,5.0016675,3.9905667,28.339327,22.619623,141.6944,113.092445,182.64445
0.11077507,0.5267178,25.775764,0.1106658,0.5277522,25.6682,0.5120214,0.14954105,5.0007334,3.9911494,28.339418,22.618893,141.69566,113.09255,146.6024
0.07449638,0.32864678,45.001602,0.073966734,0.3291316,45.026257,0.3770498,0.15049641,5.0015116,3.9914417,28.33857,22.618927,141.69533,113.09303,56.22375
0.112483464,0.55401415,28.572948,0.11180598,0.555698,28.244392,0.58942634,0.14994323,5.0021152,3.9911504,28.340101,22.618397,141.69519,113.091866,263.38028
0.075743385,0.4020389,44.440247,0.07548949,0.4031662,44.334,0.30125797,0.14998507,5.001688,3.9912705,28.339378,22.618763,141.69511,113.09258,-11.518477
0.14129516,0.4762606,35.450474,0.14125201,0.4779265,35.511505,0.37143773,0.14956143,5.0008435,3.9909232,28.339392,22.618422,141.69528,113.09246,101.41769
0.049442057,0.30094293,30.351494,0.049241185,0.30027935,30.401375,0.50540185,0.14955975,5.000526,3.9920387,28.338882,22.61857,141.69514,113.09345,-10.157305
0.14203878,0.64407396,33.62294,0.1417839,0.6463488,33.71499,0.36202732,0.14987229,5.0013185,3.990744,28.339493,22.61828,141.69513,113.09313,101.49537
0.106254846,0.3303175,27.684418,0.105988115,0.33137733,27.58421,0.434352,0.14987096,5.001122,3.9916368,28.338522,22.618423,141.69528,113.09317,43.169125
0.1566116,0.43049556,24.8661,0.15614857,0.434684,24.831383,0.726164,0.14989865,5.0014524,3.9910913,28.340052,22.618855,141.69543,113.09151,536.90155
0.07564688,0.29701436,14.129748,0.07557953,0.2967224,13.969493,0.71079814,0.15021871,5.001125,3.9924903,28.3382,22.618399,141.69527,113.09321,151.52417
0.10604988,0.42239022,27.085611,0.105968714,0.42310026,27.104208,0.5113373,0.1500671,5.0017095,3.9917078,28.33873,22.618124,141.69543,113.0931,129.84436
0.11922123,0.7113945,28.636808,0.11898937,0.71240157,28.71543,0.42419568,0.14976434,5.0005407,3.990839,28.339602,22.618092,141.69508,113.09262,92.97916
0.10154232,0.6597556,37.43865,0.10140447,0.66083175,37.380608,0.32262948,0.15037088,5.0005336,3.9909549,28.339136,22.61848,141.69492,113.09207,43.364067
0.13766353,0.60875034,31.416111,0.13754869,0.6100974,31.50462,0.31195724,0.1503491,5.0017233,3.9911213,28.338825,22.619392,141.69524,113.09335,4.1074147
0.13358937,0.3395078,42.648453,0.13328364,0.34167665,42.71697,0.24026512,0.15002534,5.001255,3.990633,28.33963,22.61795,141.69469,113.09289,6.4109235
0.090074174,0.44065896,53.90471,0.08973283,0.44200438,53.64678,0.29873756,0.14965959,5.001254,3.9920707,28.338476,22.618431,141.695,113.0922,115.414185
0.07761025,0.53627914,51.952267,0.07695038,0.53622603,51.644924,0.27254477,0.14928465,5.000472,3.9912698,28.339811,22.617985,141.69537,113.09147,35.433754
0.1253402,0.3093965,55.97251,0.12492665,0.3113954,55.90055,0.144882,0.14981766,5.0008183,3.991512,28.339464,22.618544,141.6961,113.09246,18.209024
0.124038815,0.42741278,36.446857,0.124022275,0.43015265,36.487755,0.33854827,0.15007636,5.000428,3.9914455,28.339033,22.618631,141.69466,113.09312,28.713783
0.08586009,0.590799,36.91957,0.08578673,0.59098357,36.85019,0.437933,0.15008353,5.001129,3.9915302,28.338627,22.61853,141.69498,113.092964,116.82342
0.14222316,0.6793027,2.6832187,0.14188538,0.68158567,2.5017812,0.96280754,0.14966984,5.001311,3.9912968,28.339773,22.618217,141.69374,113.0921,556.1073
0.14219105,0.3946655,38.835545,0.14199428,0.39497083,38.84022,0.28890622,0.1499583,5.0007463,3.991385,28.339336,22.619164,141.69547,113.0928,58.211796
0.116473906,0.57085365,45.06536,0.1157328,0.5712621,44.88355,0.35255215,0.15031949,5.0015526,3.9914618,28.339775,22.61835,141.69545,113.09197,182.50546
0.107981704,0.21646497,38.42103,0.10807878,0.21704754,38.55526,0.313847,0.15072078,5.000864,3.991843,28.338177,22.61973,141.69522,113.0928,31.905994
0.12051296,0.43774766,6.843952,0.12009923,0.44059357,6.6974483,1.0320882,0.14951092,5.00096,3.992485,28.339497,22.618143,141.69405,113.091995,614.8337
0.14153454,0.101744026,1.4476552,0.1409488,0.10327225,1.4204446,1.0062302,0.15015768,5.000942,3.9921055,28.339075,22.618196,141.6949,113.09303,436.80463
0.11653895,0.41879895,31.155756,0.116200246,0.42190742,30.971806,0.5997728,0.1492569,5.000394,3.9911559,28.339321,22.61815,141.69469,113.092186,322.4071
0.10136846,0.3953752,43.25676,0.101343,0.39664736,43.084904,0.38284197,0.14947411,5.0007467,3.9916933,28.33876,22.618914,141.69495,113.0926,143.43596
0.091582656,0.22042619,32.97721,0.091083005,0.22080262,32.807602,0.51910484,0.14994185,5.0008245,3.991929,28.33961,22.617716,141.69475,113.092186,123.00026
0.077927314,0.7973305,31.935715,0.07741633,0.7987077,31.86198,0.5843859,0.1499893,5.001668,3.9912493,28.339512,22.618217,141.69499,113.09217,278.5917
0.13711442,0.66907287,46.999897,0.13724084,0.6712453,47.225185,0.15902995,0.15008894,5.00105,3.990899,28.339067,22.619379,141.69484,113.093094,-2.7854316
0.12525393,0.1862687,40.907463,0.12467246,0.18622792,40.794285,0.30959594,0.15021148,5.000884,3.992483,28.339079,22.618097,141.69598,113.092705,20.319115
0.10031055,0.71611345,60.430805,0.100203216,0.71690714,60.552395,0.07199015,0.15127994,5.001218,3.9902282,28.337822,22.619139,141.69405,113.09261,-50.356003
0.10135655,0.4751391,13.853606,0.10093737,0.47740817,13.583909,0.9873368,0.1484465,5.0011163,3.9921842,28.340105,22.618303,141.69563,113.09229,573.4592
0.09913621,0.72697306,46.97219,0.0990375,0.7272613,46.885166,0.33129236,0.14992337,5.0009656,3.990819,28.338615,22.618397,141.6948,113.092255,126.69811
0.09191616,0.31175706,30.580814,0.0917774,0.31433067,30.545942,0.6290908,0.14996864,5.0013328,3.9913557,28.338917,22.61748,141.69542,113.09215,296.34103
0.118229374,0.57053995,42.907616,0.11816482,0.57324654,42.724583,0.31058583,0.14967045,5.0008583,3.9913073,28.338747,22.618513,141.6947,113.09246,163.26213
0.121335216,0.6096265,15.643612,0.12091628,0.6125574,15.436864,0.95591545,0.14877115,5.000552,3.9918559,28.340353,22.618725,141.69453,113.09159,624.2048
0.074287325,0.32339618,37.964676,0.07388838,0.32405406,38.06787,0.38571662,0.14988323,5.000793,3.9913523,28.338886,22.618101,141.69531,113.09296,-9.827327
0.122400075,0.68301684,45.83549,0.12231881,0.68357235,45.8235,0.2916928,0.14978287,5.001385,3.9916806,28.338657,22.618748,141.69466,113.092674,96.70864
0.106007166,0.54529154,31.382523,0.10612269,0.54757804,31.576302,0.49981564,0.14945838,5.0009646,3.9911695,28.339706,22.61945,141.69489,113.09311,210.43002
0.115167215,0.51077455,48.377316,0.11477529,0.51202,48.2365,0.28831238,0.14984488,5.0011015,3.991396,28.33951,22.61929,141.6943,113.09238,137.66356
0.06097205,0.38580617,48.23122,0.060177896,0.3862105,48.158813,0.3479806,0.14970517,5.0004177,3.9918497,28.33945,22.618124,141.69582,113.09225,15.57763
0.07955061,0.49147367,35.384235,0.079282515,0.4922124,35.1936,0.50546014,0.14973392,5.0014925,3.991617,28.339767,22.618893,141.69455,113.09161,130.0904
0.12763311,0.2316175,30.670902,0.12758005,0.23301597,30.314734,0.47290558,0.15026732,5.001261,3.9915686,28.338305,22.619404,141.69446,113.09254,164.52539
0.086084574,0.34099787,34.33327,0.0857558,0.34204286,33.929634,0.5291859,0.14932391,5.001046,3.9917743,28.339088,22.617807,141.69415,113.091705,179.07162
0.12451812,0.44298497,55.587845,0.124315545,0.4460715,55.65614,0.2169082,0.14986321,5.0014906,3.9913893,28.339104,22.619638,141.69452,113.092735,154.86649
0.10767816,0.2429254,37.539856,0.10715226,0.2449211,37.1267,0.38686207,0.14931987,5.0006037,3.9915688,28.339386,22.61755,141.69485,113.09156,101.49304
0.12674232,0.30011582,36.90449,0.12627776,0.30222878,36.79287,0.3960605,0.1499721,5.001475,3.991821,28.33892,22.617785,141.6951,113.09304,124.850555
0.08954104,0.41734836,30.686228,0.08965374,0.41843927,30.717476,0.44375694,0.15015005,5.001513,3.991174,28.339058,22.618761,141.69447,113.09226,57.002773
0.11986089,0.74927795,29.554245,0.119431965,0.7508036,29.543278,0.46868116,0.15065297,5.0013833,3.9905221,28.339851,22.618736,141.69547,113.09141,209.23997
0.13682748,0.6893163,23.228642,0.13648635,0.6911187,23.206642,0.6671766,0.14965048,5.002008,3.991417,28.339367,22.618273,141.69511,113.09245,388.4122
0.10206172,0.35882276,27.609766,0.10176103,0.36118174,27.632801,0.60291356,0.14972463,5.0005717,3.9920595,28.338953,22.618847,141.69461,113.0928,215.98747
0.124275476,0.5128482,31.753546,0.12400744,0.51412743,31.901735,0.40371504,0.15072708,5.001277,3.9909296,28.338915,22.618793,141.695,113.091934,90.81208
0.17366931,0.40820366,35.482555,0.17345509,0.41011167,35.3965,0.43882897,0.14916533,5.0023055,3.9920194,28.339743,22.618906,141.69559,113.09272,269.10452
0.15654059,0.5125826,25.68718,0.15654865,0.5143779,25.661047,0.49973986,0.14999294,5.001739,3.9915535,28.338758,22.618643,141.69492,113.092926,230.8282
0.11760661,0.13143261,28.359682,0.11722659,0.1318811,28.212353,0.5433101,0.15028931,5.0007215,3.9925108,28.339258,22.618416,141.69466,113.09222,181.18968
0.1250714,0.66754895,31.510445,0.124809116,0.6709441,31.314743,0.67680836,0.14951001,5.0011473,3.9915419,28.339922,22.619135,141.69446,113.09185,503.19516
0.08790425,0.5584396,45.578384,0.087792814,0.5596434,45.569782,0.2545786,0.14977804,5.0007033,3.9916205,28.339373,22.61917,141.69489,113.09306,22.021242
0.11422785,0.29569378,38.67736,0.11384693,0.2968607,38.63063,0.38698304,0.14962074,5.00096,3.991816,28.33953,22.61847,141.69545,113.09261,102.267654
0.109397806,0.38173565,26.113577,0.10934306,0.3827101,26.113436,0.5134824,0.15013474,5.0010686,3.9910715,28.338821,22.618456,141.695,113.09312,140.7632
0.17347184,0.06367337,35.59841,0.17322123,0.06519495,35.577972,0.25061378,0.15033041,5.0009246,3.991029,28.33918,22.61834,141.69482,113.09296,11.2212515
0.17706777,0.04801013,31.11537,0.17671883,0.04966153,30.953638,0.4399825,0.14984675,5.001235,3.9910417,28.339224,22.617638,141.69551,113.09198,141.74649
0.16512576,0.6262822,23.240492,0.16457903,0.63079816,22.840706,0.92929924,0.14950149,5.0010667,3.991582,28.340256,22.619236,141.69434,113.090385,786.94366
0.1135993,0.60639304,15.075016,0.113469794,0.6089742,14.914783,0.65628666,0.14990625,5.001463,3.9912622,28.33965,22.61831,141.69508,113.09208,239.38066
0.119000174,0.6479392,50.04726,0.118898,0.650085,50.196815,0.14019579,0.1502651,5.0018296,3.991068,28.339384,22.619392,141.69577,113.0924,32.4501
0.0815043,0.24921812,29.584753,0.081325345,0.24845651,29.688805,0.4916398,0.14997754,5.000729,3.9922705,28.3388,22.618477,141.6956,113.093025,73.51392
0.11622766,0.35989097,30.764761,0.11598351,0.3603873,30.717358,0.43333286,0.14965038,5.000676,3.9913003,28.339172,22.618187,141.69525,113.09289,73.43385
0.14070946,0.29477787,45.676823,0.14067002,0.2942067,45.67027,0.1667642,0.14982802,5.000878,3.9917567,28.338936,22.61863,141.69504,113.09323,2.069875
0.13609044,0.24517973,32.758293,0.1356175,0.24876632,32.628826,0.5399268,0.15069735,5.0017247,3.9916024,28.339611,22.617722,141.6946,113.09072,319.44482
0.103977986,0.35699928,15.357253,0.10407088,0.35770026,15.491519,0.63656104,0.1499556,5.001581,3.9916456,28.338968,22.618835,141.69508,113.09375,144.7518
0.11030701,0.48378256,38.01756,0.11012147,0.4850276,37.834892,0.44500458,0.14916378,5.001125,3.9914258,28.339125,22.619137,141.69438,113.09263,167.43819
0.14318313,0.3481274,30.197874,0.14281313,0.3501889,30.108892,0.5065025,0.15008089,5.000658,3.9917936,28.339628,22.618982,141.69539,113.0927,232.36064
0.10362884,0.777596,26.111382,0.10317238,0.78070796,25.994917,0.7858706,0.14914857,5.001771,3.991853,28.340034,22.618393,141.69449,113.09253,534.7367
0.12949052,0.46049067,12.314905,0.12952124,0.4625902,12.479209,0.6606475,0.15010376,5.000923,3.9913065,28.339613,22.618511,141.69525,113.0922,232.80228
0.116219856,0.59577954,14.840779,0.11596745,0.5970705,14.887949,0.7209355,0.14977361,5.0009828,3.9911604,28.339499,22.618528,141.6954,113.09292,303.7626
0.124368645,0.5378655,33.243824,0.124163166,0.5378389,33.270473,0.37522057,0.14985605,5.0013084,3.991839,28.339096,22.618647,141.69467,113.09308,42.226906
0.105753735,0.7459125,27.837578,0.105559774,0.74758005,27.88514,0.48742318,0.14967398,5.000995,3.9909549,28.339151,22.618626,141.6944,113.09302,146.3201
0.107917,0.90048313,42.82626,0.1075903,0.9025443,42.846413,0.32909596,0.14934115,5.0009656,3.9904532,28.339945,22.618422,141.69542,113.092316,120.0746
0.1296505,0.42077464,50.434204,0.12941383,0.42187133,50.44501,0.1943911,0.14969806,5.001455,3.9905815,28.339108,22.618074,141.69553,113.09281,2.3808799
0.09245841,0.4678212,40.49021,0.09224074,0.4681178,40.475807,0.33679107,0.14999053,5.001369,3.9919648,28.339098,22.618643,141.69489,113.09267,19.426865
0.09443281,0.8278719,44.67176,0.09431619,0.82992274,44.61671,0.3313261,0.14990915,5.0011106,3.9914947,28.339016,22.619425,141.69418,113.09273,101.44535
0.0943627,0.44093022,33.032307,0.093947604,0.44292286,32.90425,0.4964115,0.1497935,5.0006156,3.9915566,28.338892,22.617638,141.69502,113.092155,158.63893
0.10854243,0.5542984,25.305517,0.10826932,0.55726415,25.259815,0.62522495,0.14987431,5.0010314,3.9911199,28.339397,22.617603,141.69409,113.092575,289.8007
0.12155407,0.45679626,31.771893,0.12098239,0.45777664,31.710934,0.4231151,0.15018815,5.0006523,3.9922402,28.33896,22.618492,141.69557,113.09305,115.382645
0.1272147,0.30249095,35.99545,0.12662299,0.30331135,35.6729,0.40269047,0.15045232,5.0004654,3.9918735,28.338793,22.618406,141.69525,113.09137,132.83766
0.07627082,0.26607922,27.940372,0.07611854,0.26667115,27.659662,0.6092943,0.14957513,5.00066,3.9927273,28.33858,22.618568,141.6944,113.09195,204.71463
0.1034771,0.64892393,23.023773,0.10311457,0.651393,22.928562,0.7316201,0.14933605,5.000773,3.9921849,28.339163,22.618145,141.69443,113.09231,388.3337
0.10486072,0.5798646,41.281094,0.10457295,0.5806601,41.309795,0.31214175,0.15001075,5.000764,3.991979,28.338884,22.618502,141.69514,113.09294,31.445208
0.097122125,0.2235854,41.365322,0.09681956,0.22535785,41.23661,0.3482398,0.14995505,5.0005836,3.9919364,28.338213,22.617334,141.69467,113.09241,53.4793
0.13370419,0.47107506,21.503958,0.13336653,0.47169533,21.203634,0.58178407,0.1497647,5.0007844,3.9918149,28.339098,22.617476,141.6948,113.09219,179.96169
0.07747033,0.45780027,33.280903,0.07728766,0.45851383,33.278824,0.4728212,0.15038863,5.0011373,3.9911141,28.33888,22.618843,141.69557,113.09255,63.57734
0.071975894,0.60038304,40.49612,0.07172698,0.6016588,40.44431,0.39047322,0.14972425,5.000728,3.991686,28.339214,22.618446,141.6958,113.09233,117.89266
0.10260429,0.6699477,48.22431,0.10264808,0.6728695,48.0976,0.32682985,0.14946379,5.000582,3.9911182,28.338837,22.61898,141.69476,113.09266,149.11703
0.08302427,0.69304657,40.08318,0.08273486,0.6937797,39.90374,0.35591558,0.15017153,5.0009966,3.9915175,28.338642,22.619114,141.69485,113.09252,58.085938
0.061065763,0.625627,28.603477,0.060886458,0.62711686,28.569729,0.55995715,0.14999555,5.000958,3.9919345,28.338776,22.618614,141.69466,113.0923,116.78446
0.087663986,0.50093794,42.37953,0.08742223,0.50015235,42.304047,0.2603859,0.15077573,5.0019903,3.9913924,28.338457,22.61798,141.69533,113.09243,-2.5684404
0.0778213,0.49173507,28.747644,0.077456236,0.49320316,28.539251,0.63384813,0.1492635,5.000633,3.9920557,28.339468,22.618443,141.69482,113.093,275.40863
0.060884252,0.52559805,42.956646,0.060324036,0.5258348,42.853733,0.38542667,0.14959578,5.001384,3.9919252,28.339613,22.618786,141.6956,113.09235,66.484665
0.09956806,0.5073587,33.00548,0.09967507,0.50830835,33.004494,0.40596232,0.14972948,5.0011625,3.991252,28.339148,22.618675,141.69482,113.09198,69.23294
0.13170923,0.20472479,29.065704,0.13146232,0.20574297,28.797989,0.49579996,0.15018669,5.001353,3.9916365,28.339067,22.617678,141.69423,113.09174,168.16379
0.09340194,0.70159507,27.518137,0.09287677,0.702768,27.179127,0.6206302,0.1493653,5.001228,3.992078,28.339493,22.61863,141.69505,113.09178,293.88284
0.101549104,0.13285512,26.0549,0.10088921,0.13335657,26.010212,0.61849475,0.14988273,5.001097,3.9923027,28.339424,22.618078,141.69475,113.09271,156.87053
0.0973163,0.663372,31.446281,0.09697053,0.6659121,31.511963,0.6039132,0.14993577,5.001026,3.9914045,28.339634,22.618996,141.69513,113.091835,316.27457
0.14339069,0.67257446,27.23905,0.14274338,0.6745834,27.058756,0.72487646,0.14976245,5.002164,3.991797,28.340506,22.618776,141.69388,113.09123,507.67084
0.15078568,0.5455365,11.09909,0.1505641,0.5485568,10.874192,0.9119972,0.14948294,5.0009866,3.991902,28.339636,22.618778,141.69467,113.0915,611.0942
0.123136446,0.34808835,30.362494,0.12318125,0.34834772,30.210144,0.4450287,0.149957,5.0019016,3.9921165,28.338608,22.618263,141.6946,113.093506,114.730316
0.11885001,0.45942584,36.4772,0.11861578,0.46032995,36.411003,0.37118483,0.15022862,5.001319,3.9909213,28.339048,22.618221,141.69514,113.092354,120.336975
0.110054076,0.48446992,60.475464,0.10955094,0.4860007,60.35575,0.15536794,0.15006106,5.000935,3.99149,28.338913,22.618519,141.69531,113.09244,54.819286
0.092159584,0.3776572,25.391058,0.09169247,0.37980723,25.278229,0.6655952,0.1495207,5.0009675,3.9917886,28.339434,22.617924,141.6946,113.09265,276.9929
0.102517545,0.15647581,34.768238,0.10205795,0.15648805,34.71739,0.36734346,0.14965355,5.0005894,3.9917586,28.339115,22.617674,141.6954,113.09294,-41.517548
0.13781369,0.4598789,15.353849,0.13728751,0.46287063,15.108522,0.836209,0.14938681,5.0007024,3.9918282,28.339905,22.617584,141.69478,113.091484,480.57672
0.13675939,0.3210721,31.068417,0.13655363,0.32346442,30.909924,0.49647194,0.14995131,5.0008235,3.9920385,28.338758,22.618605,141.69435,113.092575,275.7274
0.105241925,0.44936416,27.370012,0.1048185,0.45066634,27.319332,0.52789634,0.15055491,5.00072,3.9920576,28.33887,22.618166,141.6948,113.09208,178.9977
0.17789887,0.45767432,16.32508,0.17756271,0.46018234,16.136587,0.75848,0.14938249,5.0012426,3.9918413,28.339472,22.61808,141.69484,113.093094,465.22318
0.14161237,0.2648778,4.676088,0.14141141,0.26788267,4.7732244,0.97762644,0.14963977,5.0022955,3.9920502,28.339437,22.618917,141.69461,113.09265,552.88525
0.10559374,0.3813498,38.560856,0.10535438,0.3814387,38.643543,0.3388107,0.14989075,5.0010285,3.991666,28.33928,22.618458,141.69545,113.093124,13.130079
0.12340833,0.20323938,31.84495,0.1230077,0.2045487,31.64027,0.38482144,0.15087727,5.001746,3.9917104,28.33824,22.61791,141.69542,113.09232,81.424126
0.09832534,0.37848988,33.739,0.097738646,0.3801022,33.778973,0.5324515,0.15043679,5.0012784,3.991952,28.339079,22.618975,141.69525,113.091866,171.69531
0.114966094,0.15148371,31.491608,0.114477195,0.15186489,31.584312,0.45768812,0.15075581,5.0020356,3.991362,28.338722,22.618607,141.69603,113.09263,82.642525
0.04650176,0.41784915,28.259241,0.046294976,0.4182222,28.162643,0.6203695,0.14909731,5.000318,3.9921937,28.338982,22.61791,141.69507,113.09293,131.68472
0.10418725,0.55816156,44.331944,0.10408757,0.55972344,44.539413,0.24342337,0.15023817,5.0009255,3.9912198,28.338993,22.619,141.69585,113.09303,-6.018757
0.08161062,0.4877242,34.061348,0.08142155,0.4889253,33.881283,0.4765116,0.15048832,5.001071,3.9918692,28.338835,22.619255,141.69437,113.091995,127.81972
0.121722616,0.68754256,34.426502,0.121631406,0.6891018,34.165104,0.45628238,0.14988406,5.0015397,3.9914544,28.338825,22.618328,141.6948,113.09171,258.94998
0.12069057,0.52924764,41.443314,0.120458215,0.5321332,41.51415,0.3412112,0.1504351,5.000915,3.990534,28.339819,22.619974,141.69485,113.0924,107.51889
0.1290014,0.025340958,22.540344,0.12825258,0.027379155,22.46083,0.6954599,0.15055592,5.0020747,3.991347,28.339888,22.618849,141.69492,113.09128,331.8993
0.10215164,0.52856153,19.464546,0.10190229,0.5301851,19.44047,0.60701114,0.14986049,5.001421,3.9916008,28.339312,22.618643,141.6954,113.09246,163.93065
0.14221601,0.33490264,6.653991,0.14176276,0.33731428,6.4665937,0.92711496,0.14951554,5.001677,3.9917047,28.339888,22.6184,141.69414,113.09175,533.51154
0.08310678,0.22600174,40.500214,0.08290991,0.22719064,40.464317,0.3358655,0.14972217,5.000742,3.9910142,28.339249,22.618706,141.695,113.09287,-12.973978
0.111861646,0.48963222,41.885395,0.11170485,0.49182293,41.74831,0.29713565,0.15008079,5.0009036,3.991449,28.338772,22.61857,141.69435,113.09241,70.32198
0.121064894,0.7007902,24.523579,0.12079218,0.7014685,24.35187,0.62485236,0.1498772,5.00133,3.9911888,28.339224,22.618797,141.69554,113.092125,301.34412
